'CK.negCube_negCube' depends on axioms: [propext, Quot.sound]
'CK.negCubeEquiv' depends on axioms: [propext, Quot.sound]
'CK.chi_negCube' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_comp_negCube' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.fourierCoeff_comp_negCube' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.fourierCoeff_singleton_last' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.chi_map_castSucc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.fourierCoeff_castSucc_image' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.fourierCoeff_comp_perm_singleton' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.weight_one_comp_perm' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.weight_one_le_avg_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.fourierCoeff_oddPart_singleton' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.indicator_mul_ge' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.weight_one_indicator_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_mul_signSum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mul_le_half_add_abs' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.weight_one_le_of_small_coeffs' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.map_castSuccEmb_singleton' depends on axioms: [propext, Quot.sound]
'CK.fourierCoeff_castSucc_singleton' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.weight_one_snoc_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.weight_one_le_of_large_last' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.balanced_first_level' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.lift' does not depend on any axioms
'CK.decide_eq_true_fun' depends on axioms: [Quot.sound]
'CK.decide_eq_false_fun' depends on axioms: [Quot.sound]
'CK.lift_snoc_true' depends on axioms: [propext, Quot.sound]
'CK.lift_snoc_false' depends on axioms: [propext, Quot.sound]
'CK.signOf_lift_true' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.signOf_lift_false' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_signOf_lift' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.fourierCoeff_lift_last' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.fourierCoeff_lift_castSucc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.weight_one_lift' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.bias_inclusive_cap' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.atanhLog_le_mul_curvature' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.atanhLog_div_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.gain_integral' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.neg_log_one_sub_ge' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.neg_log_one_sub_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.neg_log_one_sub_ge'' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_le_mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.abstract_profile_induction' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.infoP' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.card_cube_real' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.sum_one_cube' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_const'' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_lin2' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_noisy' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.noisy_const' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.noisy_lin' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.noisy_smul_one_sub' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.ent_smul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.sum_binaryEntropy_eq_ent' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.infoP_const' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.infoP_eq_deficit' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.infoP_noisy_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.posterior_eq_noisy' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.infoP_posterior' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_indicator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.infoP_indicator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.information_le_contraction' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kernel_compose' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.noisy_noisy' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.information_degrade' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_mix_indicator' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.conditionalEntropy_ge_conditional' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_mono' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_ge_lin' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_div_mono' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_eq_log' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_half' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_3_4' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_4_5' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_21_25' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cInt_22_25' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.eta_half' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.eta_3_4' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.eta_4_5' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.eta_21_25' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.eta_22_25' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.table_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.hasDerivAt_psiInt' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.psi_mono' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.interior_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kappa_even' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kappa_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kappa_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.continuous_kappa' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kappa_closed' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.hasSum_kappa' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kappa_ge_partial' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kappa_scaling_of_abs_lt' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kappa_scaling' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.eta_one_sub_two_mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_mean_le_half' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.large_bias' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.concaveOn_eta' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kappa_comb_term_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kappa_comb_partial_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.large_coord_scalar_endpoint' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.large_coord_scalar' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pairEntropy_neg_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.hasDerivAt_Lpair_nu' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.D0' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.D0_abs' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.D0_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.D0_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.curvature_comb_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.U_le_U_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.indicator_not' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mean_compl' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.posterior_compl' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.information_compl' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.sigma_ge' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.large_coord_assemble' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_eq_eta_rho' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.large_coordinate_last_of_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.large_coordinate_last' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.logEnclosure_proved' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_eq_eta_rho'' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_signOf_mem_of_cap' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.abs_noiseOp_signOf_le_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.gamma_le_lambdaDenom' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.eta_lt_of_ge_three_fifths' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.middle_core' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.middle_range' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.high_core' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.information_anchor_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.high_noise' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.noiseOp' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kernel_factor_sign' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.noiseOp_chi' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.noiseOp_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.noiseOp_const_mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.noiseOp_eq_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.fourierCoeff_noiseOp' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.posterior_eq_noiseOp' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.abs_noiseOp_le_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_mean_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.conditionalEntropy_eq_avg_eta' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.conditionalEntropy_eq_avg_eta_abs' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cancellation' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cancel_term_nonpos' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.cancel_sum_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.energy_lower_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_eq_binEntropy' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.two_mul_le_log_sub_log' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binEntropy_half' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.hasDerivAt_F' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pinsker_upper' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pinsker' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.lowNoiseCK_of_scalar' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.Lpair' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.eta_abs' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.curvature_abs' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.atanhLog_sq_abs' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pairEntropy_zero_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pairEntropy_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pairEntropy_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.Lpair_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.continuous_pairEntropy_nu' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.hasDerivAt_pairEntropy_nu' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.hasDerivAt_pairEntropy_z' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.hasDerivAt_Lpair_z' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.Lpair_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pairEntropy_mul_Lpair_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.product_centering' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_linear3' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.profile_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.binaryEntropy_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.profile_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.profile_step_of_scalar' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.lowNoiseProfile_of_scalar' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.relabel' depends on axioms: [Quot.sound]
'CK.permCube' depends on axioms: [propext, Quot.sound]
'CK.permCube_apply' depends on axioms: [propext, Quot.sound]
'CK.sum_cube_comp' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kernel_comp' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.posterior_relabel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_comp' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mean_relabel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.conditionalEntropy_relabel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.information_relabel' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mixing_interior' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mixing_endpoint_small' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mixing_endpoint_large' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.linear_scalar_mixing' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.scalar_mixing' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.lowNoise_proved' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.sectionLast' does not depend on any axioms
'CK.kernel_snoc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.posterior_snoc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_snoc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mean_snoc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.conditionalEntropy_snoc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.bool_sum_kernel_factor' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kernel_row_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kernel_symm' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.kernel_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.indicator_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.indicator_le_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.posterior_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.posterior_le_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.posterior_mean' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.signSum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pw' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mom' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.sign_true' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.sign_false' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.signSum_snoc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pw_snoc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_const_cube' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_mul_const' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mom_snoc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.Moments' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.moments_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.moments_snoc' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.moments' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_signSum_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_signSum_pow4' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_signSum_pow6' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_signSum_pow8' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_signSum_pow10' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_signSum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.avg_majorant_signSum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pw_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pw_add_two_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.capped_poly_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.capped_sign_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.swapLast' depends on axioms: [propext]
'CK.snoc_snoc_swap' depends on axioms: [propext, Quot.sound]
'CK.sectionLast_relabel_swap' depends on axioms: [propext, Quot.sound]
'CK.mean_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mean_le_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.gapLast' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.mean_sectionLast_relabel_swap' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.gap_sum_le_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.relabel_one' depends on axioms: [Quot.sound]
'CK.exists_small_gap' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.transfer_product_alg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.transfer_gain_alg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.eta_le_log_two'' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pairEntropy_le_log_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.pairEntropy_le_eta' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.transfer_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.transfer_gain' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.transfer_relative_alg' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.transfer_relative' depends on axioms: [propext, Classical.choice, Quot.sound]
'CKF2.Spec.matches_f1_target' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.courtadeKumar_proved' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.complementary_proved' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.lowNoise_proved' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.scalar_mixing' depends on axioms: [propext, Classical.choice, Quot.sound]
'CK.linear_scalar_mixing' depends on axioms: [propext, Classical.choice, Quot.sound]
